x-axis,B,2
second,Volt,Volt
-177.5000E-06,+350.0000052E-03,+484.7656322E-03
-177.0000E-06,+346.8750052E-03,+494.1406324E-03
-176.5000E-06,+342.1875051E-03,+483.5937572E-03
-176.0000E-06,+337.8906300E-03,+462.1093819E-03
-175.5000E-06,+334.3750050E-03,+450.0000067E-03
-175.0000E-06,+330.4687549E-03,+450.0000067E-03
-174.5000E-06,+326.9531299E-03,+470.3125070E-03
-174.0000E-06,+322.2656298E-03,+492.5781323E-03
-173.5000E-06,+317.9687547E-03,+486.3281322E-03
-173.0000E-06,+313.6718797E-03,+472.2656320E-03
-172.5000E-06,+309.3750046E-03,+444.9218816E-03
-172.0000E-06,+305.0781295E-03,+458.9843818E-03
-171.5000E-06,+301.1718795E-03,+460.9375069E-03
-171.0000E-06,+297.2656294E-03,+485.1562572E-03
-170.5000E-06,+292.5781294E-03,+487.1093823E-03
-170.0000E-06,+287.5000043E-03,+481.6406322E-03
-169.5000E-06,+282.8125042E-03,+457.0312568E-03
-169.0000E-06,+278.9062542E-03,+451.5625067E-03
-168.5000E-06,+274.2187541E-03,+454.6875068E-03
-168.0000E-06,+269.5312540E-03,+482.0312572E-03
-167.5000E-06,+264.4531289E-03,+497.2656324E-03
-167.0000E-06,+259.7656289E-03,+493.7500074E-03
-166.5000E-06,+255.0781288E-03,+475.3906321E-03
-166.0000E-06,+249.6093787E-03,+450.7812567E-03
-165.5000E-06,+244.9218786E-03,+467.1875070E-03
-165.0000E-06,+241.0156286E-03,+479.6875071E-03
-164.5000E-06,+235.9375035E-03,+502.7343825E-03
-164.0000E-06,+231.2500034E-03,+501.5625075E-03
-163.5000E-06,+225.3906284E-03,+496.4843824E-03
-163.0000E-06,+220.7031283E-03,+465.6250069E-03
-162.5000E-06,+215.2343782E-03,+474.2187571E-03
-162.0000E-06,+210.1562531E-03,+478.9062571E-03
-161.5000E-06,+204.6875031E-03,+504.6875075E-03
-161.0000E-06,+200.0000030E-03,+510.9375076E-03
-160.5000E-06,+194.9218779E-03,+508.5937576E-03
-160.0000E-06,+189.0625028E-03,+484.3750072E-03
-159.5000E-06,+182.8125027E-03,+475.0000071E-03
-159.0000E-06,+178.1250027E-03,+475.7812571E-03
-158.5000E-06,+172.6562526E-03,+498.0468824E-03
-158.0000E-06,+166.7968775E-03,+518.3593827E-03
-157.5000E-06,+161.3281274E-03,+511.3281326E-03
-157.0000E-06,+155.8593773E-03,+496.0937574E-03
-156.5000E-06,+150.3906272E-03,+467.1875070E-03
-156.0000E-06,+144.5312522E-03,+479.6875071E-03
-155.5000E-06,+139.0625021E-03,+481.6406322E-03
-155.0000E-06,+133.5937520E-03,+503.1250075E-03
-154.5000E-06,+128.5156269E-03,+501.9531325E-03
-154.0000E-06,+122.2656268E-03,+493.3593824E-03
-153.5000E-06,+116.4062517E-03,+465.6250069E-03
-153.0000E-06,+111.3281267E-03,+461.3281319E-03
-152.5000E-06,+105.8593766E-03,+458.5937568E-03
-152.0000E-06,+101.1718765E-03,+481.6406322E-03
-151.5000E-06,+95.3125014E-03,+491.4062573E-03
-151.0000E-06,+90.2343763E-03,+483.9843822E-03
-150.5000E-06,+83.9843763E-03,+462.1093819E-03
-150.0000E-06,+78.1250012E-03,+435.1562565E-03
-149.5000E-06,+71.8750011E-03,+439.4531315E-03
-149.0000E-06,+67.1875010E-03,+450.7812567E-03
-148.5000E-06,+61.7187509E-03,+471.4843820E-03
-148.0000E-06,+55.4687508E-03,+466.4062569E-03
-147.5000E-06,+49.2187507E-03,+451.9531317E-03
-147.0000E-06,+43.3593756E-03,+418.3593812E-03
-146.5000E-06,+37.8906256E-03,+425.7812563E-03
-146.0000E-06,+32.0312505E-03,+422.6562563E-03
-145.5000E-06,+25.7812504E-03,+446.8750067E-03
-145.0000E-06,+19.9218753E-03,+447.6562567E-03
-144.5000E-06,+14.4531252E-03,+441.4062566E-03
-144.0000E-06,+8.2031251E-03,+413.2812562E-03
-143.5000E-06,+2.7343750E-03,+402.7343810E-03
-143.0000E-06,-3.1250000E-03,+398.8281309E-03
-142.5000E-06,-7.8125001E-03,+422.6562563E-03
-142.0000E-06,-13.2812502E-03,+440.6250066E-03
-141.5000E-06,-19.1406253E-03,+432.8125064E-03
-141.0000E-06,-24.6093754E-03,+414.4531312E-03
-140.5000E-06,-30.4687505E-03,+383.2031307E-03
-140.0000E-06,-35.9375005E-03,+394.9218809E-03
-139.5000E-06,-41.7968756E-03,+400.0000060E-03
-139.0000E-06,-46.8750007E-03,+420.7031313E-03
-138.5000E-06,-52.7343758E-03,+419.5312563E-03
-138.0000E-06,-59.7656259E-03,+410.1562561E-03
-137.5000E-06,-66.0156260E-03,+380.8593807E-03
-137.0000E-06,-71.8750011E-03,+378.1250056E-03
-136.5000E-06,-77.3437512E-03,+376.5625056E-03
-136.0000E-06,-83.5937512E-03,+400.3906310E-03
-135.5000E-06,-89.0625013E-03,+409.3750061E-03
-135.0000E-06,-94.1406264E-03,+401.5625060E-03
-134.5000E-06,-101.1718765E-03,+380.0781307E-03
-134.0000E-06,-106.2500016E-03,+356.2500053E-03
-133.5000E-06,-112.5000017E-03,+354.6875053E-03
-133.0000E-06,-117.9687518E-03,+370.7031305E-03
-132.5000E-06,-123.8281268E-03,+388.2812558E-03
-132.0000E-06,-129.2968769E-03,+380.4687557E-03
-131.5000E-06,-135.5468770E-03,+365.6250054E-03
-131.0000E-06,-140.2343771E-03,+330.8593799E-03
-130.5000E-06,-145.7031272E-03,+338.2812550E-03
-130.0000E-06,-150.3906272E-03,+335.5468800E-03
-129.5000E-06,-156.6406273E-03,+354.6875053E-03
-129.0000E-06,-162.1093774E-03,+353.1250053E-03
-128.5000E-06,-167.5781275E-03,+343.3593801E-03
-128.0000E-06,-173.4375026E-03,+311.3281296E-03
-127.5000E-06,-179.2968777E-03,+300.3906295E-03
-127.0000E-06,-184.3750027E-03,+294.5312544E-03
-126.5000E-06,-189.8437528E-03,+312.8906297E-03
-126.0000E-06,-195.3125029E-03,+327.3437549E-03
-125.5000E-06,-201.5625030E-03,+314.4531297E-03
-125.0000E-06,-207.4218781E-03,+292.9687544E-03
-124.5000E-06,-212.5000032E-03,+260.5468789E-03
-124.0000E-06,-217.9687532E-03,+267.9687540E-03
-123.5000E-06,-223.4375033E-03,+268.7500040E-03
-123.0000E-06,-228.9062534E-03,+287.1093793E-03
-122.5000E-06,-233.5937535E-03,+282.4218792E-03
-122.0000E-06,-239.4531286E-03,+269.1406290E-03
-121.5000E-06,-244.9218786E-03,+239.4531286E-03
-121.0000E-06,-249.6093787E-03,+233.5937535E-03
-120.5000E-06,-254.2968788E-03,+228.5156284E-03
-120.0000E-06,-259.3750039E-03,+250.3906287E-03
-119.5000E-06,-265.2343790E-03,+253.5156288E-03
-119.0000E-06,-269.5312540E-03,+244.9218786E-03
-118.5000E-06,-275.7812541E-03,+219.5312533E-03
-118.0000E-06,-280.0781292E-03,+198.4375030E-03
-117.5000E-06,-285.1562542E-03,+198.0468780E-03
-117.0000E-06,-289.8437543E-03,+211.7187532E-03
-116.5000E-06,-294.1406294E-03,+228.5156284E-03
-116.0000E-06,-299.2187545E-03,+219.5312533E-03
-115.5000E-06,-305.0781295E-03,+203.1250030E-03
-115.0000E-06,-309.3750046E-03,+168.3593775E-03
-114.5000E-06,-313.6718797E-03,+176.9531276E-03
-114.0000E-06,-317.5781297E-03,+173.4375026E-03
-113.5000E-06,-322.2656298E-03,+195.3125029E-03
-113.0000E-06,-326.5625049E-03,+192.1875029E-03
-112.5000E-06,-330.8593799E-03,+183.2031277E-03
-112.0000E-06,-335.9375050E-03,+151.1718773E-03
-111.5000E-06,-340.6250051E-03,+143.3593771E-03
-111.0000E-06,-344.5312551E-03,+135.5468770E-03
-110.5000E-06,-349.2187552E-03,+155.0781273E-03
-110.0000E-06,-353.1250053E-03,+166.7968775E-03
-109.5000E-06,-357.4218803E-03,+156.2500023E-03
-109.0000E-06,-361.7187554E-03,+135.1562520E-03
-108.5000E-06,-366.0156305E-03,+103.1250015E-03
-108.0000E-06,-369.1406305E-03,+108.5937516E-03
-107.5000E-06,-374.2187556E-03,+114.8437517E-03
-107.0000E-06,-378.5156306E-03,+126.1718769E-03
-106.5000E-06,-381.6406307E-03,+121.4843768E-03
-106.0000E-06,-385.9375058E-03,+105.4687516E-03
-105.5000E-06,-389.4531308E-03,+75.0000011E-03
-105.0000E-06,-393.7500059E-03,+71.4843761E-03
-104.5000E-06,-396.8750059E-03,+65.6250010E-03
-104.0000E-06,-400.7812560E-03,+84.3750013E-03
-103.5000E-06,-404.6875060E-03,+85.5468763E-03
-103.0000E-06,-408.5937561E-03,+75.7812511E-03
-102.5000E-06,-413.2812562E-03,+46.8750007E-03
-102.0000E-06,-416.0156312E-03,+26.1718754E-03
-101.5000E-06,-419.5312563E-03,+21.0937503E-03
-101.0000E-06,-422.6562563E-03,+34.7656255E-03
-100.5000E-06,-425.3906313E-03,+49.2187507E-03
-100.0000E-06,-429.2968814E-03,+37.8906256E-03
-99.5000E-06,-432.4218814E-03,+18.7500003E-03
-99.0000E-06,-435.9375065E-03,-13.6718752E-03
-98.5000E-06,-439.0625065E-03,-7.0312501E-03
-98.0000E-06,-442.1875066E-03,-11.3281252E-03
-97.5000E-06,-445.7031316E-03,+5.0781251E-03
-97.0000E-06,-448.4375067E-03,+1.1718750E-03
-96.5000E-06,-451.1718817E-03,-8.9843751E-03
-96.0000E-06,-454.6875068E-03,-37.1093756E-03
-95.5000E-06,-457.8125068E-03,-48.0468757E-03
-95.0000E-06,-459.7656319E-03,-54.2968758E-03
-94.5000E-06,-462.5000069E-03,-35.1562505E-03
-94.0000E-06,-464.4531319E-03,-24.6093754E-03
-93.5000E-06,-467.5781320E-03,-34.3750005E-03
-93.0000E-06,-469.9218820E-03,-57.8125009E-03
-92.5000E-06,-472.6562570E-03,-86.7187513E-03
-92.0000E-06,-474.6093821E-03,-81.6406262E-03
-91.5000E-06,-476.5625071E-03,-75.3906261E-03
-91.0000E-06,-478.1250071E-03,-55.8593758E-03
-90.5000E-06,-480.8593822E-03,-65.6250010E-03
-90.0000E-06,-482.8125072E-03,-81.6406262E-03
-89.5000E-06,-485.1562572E-03,-112.5000017E-03
-89.0000E-06,-487.1093823E-03,-112.5000017E-03
-88.5000E-06,-489.0625073E-03,-116.4062517E-03
-88.0000E-06,-490.2343823E-03,-96.0937514E-03
-87.5000E-06,-491.7968823E-03,-95.3125014E-03
-87.0000E-06,-493.7500074E-03,-103.9062515E-03
-86.5000E-06,-495.7031324E-03,-133.5937520E-03
-86.0000E-06,-496.8750074E-03,-150.0000022E-03
-85.5000E-06,-499.2187574E-03,-154.2968773E-03
-85.0000E-06,-500.0000075E-03,-139.0625021E-03
-84.5000E-06,-501.5625075E-03,-123.4375018E-03
-84.0000E-06,-502.3437575E-03,-135.1562520E-03
-83.5000E-06,-504.2968825E-03,-153.5156273E-03
-83.0000E-06,-505.0781325E-03,-189.0625028E-03
-82.5000E-06,-506.2500075E-03,-180.0781277E-03
-82.0000E-06,-507.0312576E-03,-182.0312527E-03
-81.5000E-06,-507.8125076E-03,-164.0625024E-03
-81.0000E-06,-508.9843826E-03,-168.7500025E-03
-80.5000E-06,-510.1562576E-03,-181.2500027E-03
-80.0000E-06,-510.9375076E-03,-213.2812532E-03
-79.5000E-06,-510.9375076E-03,-223.4375033E-03
-79.0000E-06,-511.3281326E-03,-229.2968784E-03
-78.5000E-06,-512.1093826E-03,-208.2031281E-03
-78.0000E-06,-512.8906326E-03,-198.8281280E-03
-77.5000E-06,-512.8906326E-03,-209.7656281E-03
-77.0000E-06,-513.2812576E-03,-235.5468785E-03
-76.5000E-06,-513.6718827E-03,-268.7500040E-03
-76.0000E-06,-514.4531327E-03,-260.9375039E-03
-75.5000E-06,-513.6718827E-03,-250.7812537E-03
-75.0000E-06,-513.6718827E-03,-233.9843785E-03
-74.5000E-06,-513.2812576E-03,-243.7500036E-03
-74.0000E-06,-514.0625077E-03,-259.3750039E-03
-73.5000E-06,-514.0625077E-03,-293.7500044E-03
-73.0000E-06,-514.0625077E-03,-290.6250043E-03
-72.5000E-06,-512.8906326E-03,-292.9687544E-03
-72.0000E-06,-512.5000076E-03,-270.7031290E-03
-71.5000E-06,-512.1093826E-03,-271.0937540E-03
-71.0000E-06,-511.7187576E-03,-280.8593792E-03
-70.5000E-06,-511.3281326E-03,-308.5937546E-03
-70.0000E-06,-510.9375076E-03,-323.4375048E-03
-69.5000E-06,-510.5468826E-03,-331.6406299E-03
-69.0000E-06,-509.7656326E-03,-308.2031296E-03
-68.5000E-06,-508.9843826E-03,-291.7968793E-03
-68.0000E-06,-508.2031326E-03,-302.7343795E-03
-67.5000E-06,-507.0312576E-03,-321.8750048E-03
-67.0000E-06,-506.2500075E-03,-355.0781303E-03
-66.5000E-06,-505.0781325E-03,-344.5312551E-03
-66.0000E-06,-503.9062575E-03,-341.7968801E-03
-65.5000E-06,-502.3437575E-03,-323.4375048E-03
-65.0000E-06,-501.1718825E-03,-326.5625049E-03
-64.5000E-06,-499.6093824E-03,-337.5000050E-03
-64.0000E-06,-498.8281324E-03,-367.1875055E-03
-63.5000E-06,-497.2656324E-03,-373.4375056E-03
-63.0000E-06,-495.3125074E-03,-376.1718806E-03
-62.5000E-06,-493.3593824E-03,-353.5156303E-03
-62.0000E-06,-492.1875073E-03,-342.5781301E-03
-61.5000E-06,-490.2343823E-03,-353.9062553E-03
-61.0000E-06,-488.2812573E-03,-377.3437556E-03
-60.5000E-06,-486.7187573E-03,-404.6875060E-03
-60.0000E-06,-484.7656322E-03,-399.6093810E-03
-59.5000E-06,-482.4218822E-03,-385.9375058E-03
-59.0000E-06,-480.0781322E-03,-367.9687555E-03
-58.5000E-06,-477.7343821E-03,-375.3906306E-03
-58.0000E-06,-475.7812571E-03,-392.5781309E-03
-57.5000E-06,-473.8281321E-03,-424.6093813E-03
-57.0000E-06,-471.8750070E-03,-417.5781312E-03
-56.5000E-06,-469.5312570E-03,-418.7500062E-03
-56.0000E-06,-466.7968820E-03,-395.7031309E-03
-55.5000E-06,-464.0625069E-03,-398.0468809E-03
-55.0000E-06,-461.3281319E-03,-405.8593810E-03
-54.5000E-06,-459.3750068E-03,-433.9843815E-03
-54.0000E-06,-456.2500068E-03,-446.0937566E-03
-53.5000E-06,-453.9062568E-03,-450.0000067E-03
-53.0000E-06,-450.7812567E-03,-428.1250064E-03
-52.5000E-06,-447.6562567E-03,-411.7187561E-03
-52.0000E-06,-444.5312566E-03,-421.8750063E-03
-51.5000E-06,-441.7968816E-03,-440.2343816E-03
-51.0000E-06,-438.6718815E-03,-473.4375071E-03
-50.5000E-06,-435.9375065E-03,-460.9375069E-03
-50.0000E-06,-432.0312564E-03,-456.6406318E-03
-49.5000E-06,-428.9062564E-03,-436.3281315E-03
-49.0000E-06,-425.3906313E-03,-437.8906315E-03
-48.5000E-06,-422.2656313E-03,-448.4375067E-03
-48.0000E-06,-419.1406312E-03,-478.5156321E-03
-47.5000E-06,-415.6250062E-03,-484.3750072E-03
-47.0000E-06,-412.1093811E-03,-480.4687572E-03
-46.5000E-06,-407.8125061E-03,-454.6875068E-03
-46.0000E-06,-404.2968810E-03,-448.0468817E-03
-45.5000E-06,-400.7812560E-03,-453.5156318E-03
-45.0000E-06,-396.4843809E-03,-479.6875071E-03
-44.5000E-06,-392.9687559E-03,-497.2656324E-03
