x-axis,1,2,3,4
-62.4000E-06,-1.0371093750E+00,-257.8125000E-03,+645.5078125E-03,+9.7851562500E+00
-62.2000E-06,-1.0664062500E+00,-285.1562500E-03,+633.7890625E-03,+9.7949218750E+00
-62.0000E-06,-1.0937500000E+00,-302.7343750E-03,+621.0937500E-03,+9.7949218750E+00
-61.8000E-06,-1.1250000000E+00,-330.0781250E-03,+606.4453125E-03,+9.7949218750E+00
-61.6000E-06,-1.1523437500E+00,-349.6093750E-03,+592.7734375E-03,+9.7949218750E+00
-61.4000E-06,-1.1894531250E+00,-375.0000000E-03,+579.1015625E-03,+9.7851562500E+00
-61.2000E-06,-1.2167968750E+00,-402.3437500E-03,+565.4296875E-03,+9.8046875000E+00
-61.0000E-06,-1.2421875000E+00,-433.5937500E-03,+550.7812500E-03,+9.8046875000E+00
-60.8000E-06,-1.2675781250E+00,-447.2656250E-03,+539.0625000E-03,+9.8046875000E+00
-60.6000E-06,-1.2968750000E+00,-472.6562500E-03,+525.3906250E-03,+9.8046875000E+00
-60.4000E-06,-1.3378906250E+00,-500.0000000E-03,+506.8359375E-03,+9.7851562500E+00
-60.2000E-06,-1.3652343750E+00,-521.4843750E-03,+497.0703125E-03,+4.0136718750E+00
-60.0000E-06,-1.3828125000E+00,-490.2343750E-03,+484.3750000E-03,-87.8906250E-03
-59.8000E-06,-1.4199218750E+00,-392.5781250E-03,+469.7265625E-03,-87.8906250E-03
-59.6000E-06,-1.4472656250E+00,+169.9218750E-03,+461.9140625E-03,-87.8906250E-03
-59.4000E-06,-1.4746093750E+00,+472.6562500E-03,+461.9140625E-03,-87.8906250E-03
-59.2000E-06,-1.5019531250E+00,+474.6093750E-03,+463.8671875E-03,-97.6562500E-03
-59.0000E-06,-1.5253906250E+00,+478.5156250E-03,+464.8437500E-03,-78.1250000E-03
-58.8000E-06,-1.5546875000E+00,+476.5625000E-03,+461.9140625E-03,-97.6562500E-03
-58.6000E-06,-1.5859375000E+00,+480.4687500E-03,+458.9843750E-03,-87.8906250E-03
-58.4000E-06,-1.6113281250E+00,+476.5625000E-03,+461.9140625E-03,-87.8906250E-03
-58.2000E-06,-1.6367187500E+00,+480.4687500E-03,+461.9140625E-03,-87.8906250E-03
-58.0000E-06,-1.6601562500E+00,+482.4218750E-03,+465.8203125E-03,-107.4218750E-03
-57.8000E-06,-1.6796875000E+00,+478.5156250E-03,+465.8203125E-03,-97.6562500E-03
-57.6000E-06,-1.7148437500E+00,+480.4687500E-03,+463.8671875E-03,-78.1250000E-03
-57.4000E-06,-1.7421875000E+00,+478.5156250E-03,+461.9140625E-03,-87.8906250E-03
-57.2000E-06,-1.7695312500E+00,+476.5625000E-03,+465.8203125E-03,-107.4218750E-03
-57.0000E-06,-1.7929687500E+00,+486.3281250E-03,+462.8906250E-03,-78.1250000E-03
-56.8000E-06,-1.8203125000E+00,+484.3750000E-03,+461.9140625E-03,-87.8906250E-03
-56.6000E-06,-1.8476562500E+00,+480.4687500E-03,+466.7968750E-03,-87.8906250E-03
-56.4000E-06,-1.8808593750E+00,+484.3750000E-03,+465.8203125E-03,-78.1250000E-03
-56.2000E-06,-1.8964843750E+00,+482.4218750E-03,+463.8671875E-03,-68.3593750E-03
-56.0000E-06,-1.9277343750E+00,+484.3750000E-03,+464.8437500E-03,-78.1250000E-03
-55.8000E-06,-1.9472656250E+00,+482.4218750E-03,+464.8437500E-03,-78.1250000E-03
-55.6000E-06,-1.9726562500E+00,+482.4218750E-03,+466.7968750E-03,-78.1250000E-03
-55.4000E-06,-2.0000000000E+00,+484.3750000E-03,+464.8437500E-03,-78.1250000E-03
-55.2000E-06,-2.0253906250E+00,+482.4218750E-03,+467.7734375E-03,-78.1250000E-03
-55.0000E-06,-2.0527343750E+00,+482.4218750E-03,+465.8203125E-03,-97.6562500E-03
-54.8000E-06,-2.0722656250E+00,+482.4218750E-03,+468.7500000E-03,-87.8906250E-03
-54.6000E-06,-2.0996093750E+00,+482.4218750E-03,+465.8203125E-03,-78.1250000E-03
-54.4000E-06,-2.1230468750E+00,+482.4218750E-03,+468.7500000E-03,-78.1250000E-03
-54.2000E-06,-2.1464843750E+00,+484.3750000E-03,+466.7968750E-03,-87.8906250E-03
-54.0000E-06,-2.1660156250E+00,+486.3281250E-03,+467.7734375E-03,-78.1250000E-03
-53.8000E-06,-2.1933593750E+00,+482.4218750E-03,+466.7968750E-03,-78.1250000E-03
-53.6000E-06,-2.2187500000E+00,+486.3281250E-03,+464.8437500E-03,-78.1250000E-03
-53.4000E-06,-2.2382812500E+00,+480.4687500E-03,+466.7968750E-03,-78.1250000E-03
-53.2000E-06,-2.2753906250E+00,+480.4687500E-03,+463.8671875E-03,-78.1250000E-03
-53.0000E-06,-2.2929687500E+00,+484.3750000E-03,+464.8437500E-03,-87.8906250E-03
-52.8000E-06,-2.3027343750E+00,+486.3281250E-03,+466.7968750E-03,-87.8906250E-03
-52.6000E-06,-2.3398437500E+00,+478.5156250E-03,+463.8671875E-03,-87.8906250E-03
-52.4000E-06,-2.3632812500E+00,+478.5156250E-03,+463.8671875E-03,-78.1250000E-03
-52.2000E-06,-2.3730468750E+00,+488.2812500E-03,+462.8906250E-03,-87.8906250E-03
-52.0000E-06,-2.3945312500E+00,+482.4218750E-03,+463.8671875E-03,-68.3593750E-03
-51.8000E-06,-2.4140625000E+00,+476.5625000E-03,+463.8671875E-03,-87.8906250E-03
-51.6000E-06,-2.4453125000E+00,+492.1875000E-03,+466.7968750E-03,-87.8906250E-03
-51.4000E-06,-2.4589843750E+00,+482.4218750E-03,+467.7734375E-03,-68.3593750E-03
-51.2000E-06,-2.4824218750E+00,+482.4218750E-03,+467.7734375E-03,-87.8906250E-03
-51.0000E-06,-2.4980468750E+00,+482.4218750E-03,+466.7968750E-03,-78.1250000E-03
-50.8000E-06,-2.5214843750E+00,+486.3281250E-03,+465.8203125E-03,-78.1250000E-03
-50.6000E-06,-2.5449218750E+00,+482.4218750E-03,+463.8671875E-03,-78.1250000E-03
-50.4000E-06,-2.5605468750E+00,+486.3281250E-03,+465.8203125E-03,-87.8906250E-03
