x-axis,1,2,3,4
-26.0020E-06,-2.6915820313E+00,-2.8788281250E+00,-2.8845039061E+00,-87.8906250E-03
-25.8020E-06,-2.6701367188E+00,-2.8711718750E+00,-2.8806171874E+00,-78.2226563E-03
-25.6020E-06,-2.6563867188E+00,-2.8594921875E+00,-2.8767109374E+00,-78.1250000E-03
-25.4020E-06,-2.6369140625E+00,-2.8671093750E+00,-2.8708710936E+00,-97.4609375E-03
-25.2020E-06,-2.6231835938E+00,-2.8594531250E+00,-2.8630781249E+00,-97.6562500E-03
-25.0020E-06,-2.6056445313E+00,-2.8632421875E+00,-2.8668671874E+00,-78.3203125E-03
-24.8020E-06,-2.5861328125E+00,-2.8787500000E+00,-2.8707734374E+00,-87.7929687E-03
-24.6020E-06,-2.5685351563E+00,-2.8673046875E+00,-2.8650117186E+00,-78.2226563E-03
-24.4020E-06,-2.5490234375E+00,-2.8555859375E+00,-2.8610859374E+00,-87.7929687E-03
-24.2020E-06,-2.5391601563E+00,-2.8438671875E+00,-2.8668476561E+00,-87.8906250E-03
-24.0020E-06,-2.5139257813E+00,-2.8514843750E+00,-2.8553046874E+00,-78.2226563E-03
-23.8020E-06,-2.4982031250E+00,-2.8399609375E+00,-2.8551874999E+00,-87.7929687E-03
-23.6020E-06,-2.4748437500E+00,-2.8553125000E+00,-2.8532539061E+00,-87.8906250E-03
-23.4020E-06,-2.4475390625E+00,-2.8477343750E+00,-2.8454999999E+00,-87.8906250E-03
-23.2020E-06,-2.4317968750E+00,-2.8437890625E+00,-2.8415546874E+00,-87.8906250E-03
-23.0020E-06,-2.4142382813E+00,-2.8592187500E+00,-2.8434492186E+00,-78.2226563E-03
-22.8020E-06,-2.3850585938E+00,-2.8400390625E+00,-2.8415351561E+00,-87.7929687E-03
-22.6020E-06,-2.3673632813E+00,-2.8282421875E+00,-2.8318476561E+00,-87.8906250E-03
-22.4020E-06,-2.3459179688E+00,-2.8319921875E+00,-2.8356171874E+00,-78.2226563E-03
-22.2020E-06,-2.3283007813E+00,-2.8281640625E+00,-2.8356562499E+00,-87.7929687E-03
-22.0020E-06,-2.2991210938E+00,-2.8126562500E+00,-2.8259882811E+00,-78.2226563E-03
-21.8020E-06,-2.2833593750E+00,-2.8279687500E+00,-2.8297578124E+00,-78.1250000E-03
-21.6020E-06,-2.2600000000E+00,-2.8242578125E+00,-2.8278632811E+00,-87.7929687E-03
-21.4020E-06,-2.2326953125E+00,-2.8319531250E+00,-2.8259101561E+00,-87.8906250E-03
-21.2020E-06,-2.2188867188E+00,-2.8126953125E+00,-2.8142890624E+00,-87.8906250E-03
-21.0020E-06,-2.1897460938E+00,-2.8086328125E+00,-2.8277070311E+00,-78.2226563E-03
-20.8020E-06,-2.1681835938E+00,-2.8279296875E+00,-2.8123749999E+00,-87.7929687E-03
-20.6020E-06,-2.1428320313E+00,-2.8126562500E+00,-2.8141523436E+00,-87.8906250E-03
-20.4020E-06,-2.1135742188E+00,-2.8008984375E+00,-2.8161054686E+00,-87.8906250E-03
-20.2020E-06,-2.0978125000E+00,-2.8085156250E+00,-2.8083906249E+00,-87.8906250E-03
-20.0020E-06,-2.0686523438E+00,-2.7969921875E+00,-2.8083124999E+00,-78.2226563E-03
-19.8020E-06,-2.0451562500E+00,-2.8007421875E+00,-2.8102460936E+00,-97.4609375E-03
-19.6020E-06,-2.0236523438E+00,-2.8085156250E+00,-2.8063984374E+00,-68.6523438E-03
-19.4020E-06,-1.9925000000E+00,-2.8008593750E+00,-2.8044257811E+00,-87.6953125E-03
-19.2020E-06,-1.9670507813E+00,-2.7930468750E+00,-2.8005390624E+00,-97.5585937E-03
-19.0020E-06,-1.9435937500E+00,-2.8045703125E+00,-2.7927656249E+00,-97.6562500E-03
-18.8020E-06,-1.9143554688E+00,-2.8046875000E+00,-2.7868867186E+00,-78.3203125E-03
-18.6020E-06,-1.8889257813E+00,-2.7930859375E+00,-2.7887617186E+00,-78.1250000E-03
-18.4020E-06,-1.8770703125E+00,-2.7852343750E+00,-2.7926484374E+00,-87.7929687E-03
-18.2020E-06,-1.8402148438E+00,-2.7812890625E+00,-2.7868867186E+00,-78.2226563E-03
-18.0020E-06,-1.8108398438E+00,-2.7851171875E+00,-2.7848945311E+00,-87.7929687E-03
-17.8020E-06,-1.7815429688E+00,-2.7735546875E+00,-2.7810078124E+00,-87.8906250E-03
-17.6020E-06,-1.7657812500E+00,-2.7811718750E+00,-2.7848359374E+00,-87.8906250E-03
-17.4020E-06,-1.7308203125E+00,-2.7657812500E+00,-2.7790742186E+00,-97.5585937E-03
-17.2020E-06,-1.7053320313E+00,-2.7694921875E+00,-2.7809492186E+00,-87.9882812E-03
-17.0020E-06,-1.6741406250E+00,-2.7733984375E+00,-2.7693671874E+00,-97.5585937E-03
-16.8020E-06,-1.6544921875E+00,-2.7657031250E+00,-2.7711835936E+00,-87.9882813E-03
-16.6020E-06,-1.6310937500E+00,-2.7656250000E+00,-2.7673359374E+00,-68.5546875E-03
-16.4020E-06,-1.5979882813E+00,-2.7656250000E+00,-2.7692304686E+00,-87.6953125E-03
-16.2020E-06,-1.5686523438E+00,-2.7656250000E+00,-2.7673164061E+00,-87.8906250E-03
-16.0020E-06,-1.5490234375E+00,-2.7424218750E+00,-2.7653632811E+00,-87.8906250E-03
