x-axis,B,2
second,Volt,Volt
+59.4000E-06,+182.5781300E-03,+202.5781286E-03
+59.6000E-06,+157.1875046E-03,+176.4062532E-03
+59.8000E-06,+130.2343792E-03,+150.2343778E-03
+60.0000E-06,+103.6718788E-03,+123.6718774E-03
+60.2000E-06,+75.5468784E-03,+95.1562520E-03
+60.4000E-06,+48.2031280E-03,+68.9843766E-03
+60.6000E-06,+20.4687525E-03,+40.8593762E-03
+60.8000E-06,-8.0468729E-03,+12.3437507E-03
+61.0000E-06,-35.7812483E-03,-15.3906247E-03
+61.2000E-06,-62.3437487E-03,-40.7812500E-03
+61.4000E-06,-88.1249991E-03,-66.9531254E-03
+61.6000E-06,-113.5156245E-03,-92.7343758E-03
+61.8000E-06,-138.1249998E-03,-117.7343762E-03
+62.0000E-06,-166.2500002E-03,-140.7812515E-03
+62.2000E-06,-194.3750007E-03,-131.7968764E-03
+62.4000E-06,-190.0781256E-03,-98.2031259E-03
+62.6000E-06,-218.9843760E-03,-82.5781257E-03
+62.8000E-06,-238.1250013E-03,-70.4687505E-03
+63.0000E-06,-249.8437515E-03,-59.9218753E-03
+63.2000E-06,-265.4687517E-03,-46.2500001E-03
+63.4000E-06,-284.6093770E-03,-37.2656250E-03
+63.6000E-06,-295.5468772E-03,-32.5781249E-03
+63.8000E-06,-304.5312523E-03,-29.0624999E-03
+64.0000E-06,-308.0468774E-03,-24.3749998E-03
+64.2000E-06,-305.7031273E-03,-18.5156247E-03
+64.4000E-06,-303.3593773E-03,-14.2187497E-03
+64.6000E-06,-299.0625022E-03,-10.3124996E-03
+64.8000E-06,-289.6875021E-03,-9.1406246E-03
+65.0000E-06,-277.9687519E-03,-7.5781246E-03
+65.2000E-06,-264.2968767E-03,-5.6249995E-03
+65.4000E-06,-249.8437515E-03,-4.4531245E-03
+65.6000E-06,-235.7812513E-03,-3.6718745E-03
+65.8000E-06,-219.3750010E-03,+22.1093759E-03
+66.0000E-06,-205.3125008E-03,-168.5156270E-03
+66.2000E-06,-186.9531256E-03,-163.0468769E-03
+66.4000E-06,-168.5937503E-03,-143.9062516E-03
+66.6000E-06,-153.7500001E-03,-129.0625014E-03
+66.8000E-06,-136.1718748E-03,-110.3125011E-03
+67.0000E-06,-113.5156245E-03,-89.6093758E-03
+67.2000E-06,-86.5624991E-03,-63.8281254E-03
+67.4000E-06,-60.3906237E-03,-39.2187500E-03
+67.6000E-06,-35.7812483E-03,-18.5156247E-03
+67.8000E-06,-12.7343730E-03,+4.5312506E-03
+68.0000E-06,+7.1875023E-03,+24.0625009E-03
+68.2000E-06,+27.8906277E-03,+42.8125012E-03
+68.4000E-06,+44.6875029E-03,+60.0000015E-03
+68.6000E-06,+59.5312531E-03,+74.4531267E-03
+68.8000E-06,+72.4218783E-03,+87.3437519E-03
+69.0000E-06,+84.1406285E-03,+101.0156271E-03
+69.2000E-06,+96.2500037E-03,+113.9062523E-03
+69.4000E-06,+109.5312539E-03,+125.6250024E-03
+69.6000E-06,+120.4687540E-03,+137.7343776E-03
+69.8000E-06,+132.5781292E-03,+149.4531278E-03
+70.0000E-06,+142.7343794E-03,+160.0000029E-03
+70.2000E-06,+151.7187545E-03,+168.2031281E-03
