x-axis,B,2
second,Volt,Volt
-47.8000E-06,+446.6406339E-03,+289.5312554E-03
-47.6000E-06,+449.3750089E-03,+280.5468803E-03
-47.4000E-06,+452.1093840E-03,+270.0000051E-03
-47.2000E-06,+451.7187590E-03,+253.2031299E-03
-47.0000E-06,+452.1093840E-03,+234.4531296E-03
-46.8000E-06,+454.0625090E-03,+228.2031295E-03
-46.6000E-06,+456.4062590E-03,+214.1406293E-03
-46.4000E-06,+461.4843841E-03,+204.7656292E-03
-46.2000E-06,+464.6093842E-03,+200.8593791E-03
-46.0000E-06,+465.7812592E-03,+190.7031290E-03
-45.8000E-06,+469.2968842E-03,+186.0156289E-03
-45.6000E-06,+473.2031343E-03,+179.7656288E-03
-45.4000E-06,+475.5468843E-03,+169.6093786E-03
-45.2000E-06,+475.5468843E-03,+159.0625035E-03
-45.0000E-06,+473.5937593E-03,+148.1250033E-03
-44.8000E-06,+472.4218843E-03,+137.5781282E-03
-44.6000E-06,+470.4687592E-03,+121.1718779E-03
-44.4000E-06,+468.1250092E-03,+109.4531277E-03
-44.2000E-06,+463.4375091E-03,+94.2187525E-03
-44.0000E-06,+466.1718842E-03,+95.3906275E-03
-43.8000E-06,+454.0625090E-03,+54.3750019E-03
-43.6000E-06,+459.1406341E-03,+80.9375023E-03
-43.4000E-06,+455.2343840E-03,+45.3906268E-03
-43.2000E-06,+453.2812590E-03,+47.3437518E-03
-43.0000E-06,+450.9375090E-03,+36.4062517E-03
-42.8000E-06,+448.2031339E-03,+26.6406265E-03
-42.6000E-06,+446.2500089E-03,+17.6562514E-03
-42.4000E-06,+443.1250088E-03,+7.8906262E-03
-42.2000E-06,+442.3437588E-03,+859.3761E-06
-42.0000E-06,+437.2656338E-03,-11.6406241E-03
-41.8000E-06,+432.9687587E-03,-20.2343742E-03
-41.6000E-06,+429.8437586E-03,-29.9999993E-03
-41.4000E-06,+425.5468836E-03,-37.8124994E-03
-41.2000E-06,+421.6406335E-03,-48.3593746E-03
-41.0000E-06,+417.3437585E-03,-56.9531247E-03
-40.8000E-06,+411.8750084E-03,-66.7187499E-03
-40.6000E-06,+406.7968833E-03,-75.3125000E-03
-40.4000E-06,+402.5000082E-03,-83.5156251E-03
-40.2000E-06,+396.6406331E-03,-92.5000003E-03
-40.0000E-06,+390.3906331E-03,-101.4843754E-03
-39.8000E-06,+385.3125080E-03,-109.2968755E-03
-39.6000E-06,+380.2343829E-03,-118.2812506E-03
-39.4000E-06,+373.9843828E-03,-128.0468758E-03
-39.2000E-06,+366.1718827E-03,-135.4687509E-03
-39.0000E-06,+360.3125076E-03,-144.8437510E-03
-38.8000E-06,+356.7968826E-03,-117.1093756E-03
-38.6000E-06,+351.3281325E-03,-176.0937515E-03
-38.4000E-06,+346.2500074E-03,-136.2500009E-03
-38.2000E-06,+329.0625071E-03,-165.1562513E-03
-38.0000E-06,+320.0781320E-03,-184.6875016E-03
-37.8000E-06,+316.1718819E-03,-187.4218767E-03
-37.6000E-06,+302.5000067E-03,-191.7187517E-03
-37.4000E-06,+288.8281315E-03,-226.8750023E-03
-37.2000E-06,+282.1875064E-03,-213.5937521E-03
-37.0000E-06,+272.4218813E-03,-232.7343774E-03
-36.8000E-06,+264.6093812E-03,-247.5781276E-03
-36.6000E-06,+261.8750061E-03,-236.6406274E-03
-36.4000E-06,+249.7656310E-03,-255.7812527E-03
-36.2000E-06,+242.7343809E-03,-256.5625027E-03
-36.0000E-06,+237.6562558E-03,-261.2500028E-03
-35.8000E-06,+230.2343807E-03,-267.8906279E-03
-35.6000E-06,+221.6406305E-03,-278.0468780E-03
-35.4000E-06,+213.0468804E-03,-283.1250031E-03
-35.2000E-06,+202.8906303E-03,-291.7187532E-03
-35.0000E-06,+193.1250051E-03,-302.6562534E-03
-34.8000E-06,+184.1406300E-03,-308.5156285E-03
-34.6000E-06,+174.7656298E-03,-318.2812536E-03
-34.4000E-06,+164.2187547E-03,-326.0937537E-03
-34.2000E-06,+153.6718795E-03,-334.2968789E-03
-34.0000E-06,+142.7343794E-03,-341.3281290E-03
-33.8000E-06,+131.7968792E-03,-348.7500041E-03
-33.6000E-06,+121.6406290E-03,-356.5625042E-03
-33.4000E-06,+110.3125039E-03,-362.0312543E-03
-33.2000E-06,+99.7656287E-03,-369.8437544E-03
-33.0000E-06,+88.4375036E-03,-376.8750045E-03
-32.8000E-06,+77.5000034E-03,-384.6875046E-03
-32.6000E-06,+66.1718782E-03,-390.9375047E-03
-32.4000E-06,+54.4531280E-03,-399.9218798E-03
-32.2000E-06,+45.0781279E-03,-405.3906299E-03
-32.0000E-06,+33.7500027E-03,-412.4218800E-03
-31.8000E-06,+23.2031276E-03,-419.4531301E-03
-31.6000E-06,+8.7500024E-03,-446.4062555E-03
-31.4000E-06,-2.9687478E-03,-437.8125054E-03
-31.2000E-06,-12.3437479E-03,-454.6093807E-03
-31.0000E-06,-19.7656231E-03,-456.9531307E-03
-30.8000E-06,-28.3593732E-03,-458.9062557E-03
-30.6000E-06,-38.9062483E-03,-460.0781307E-03
-30.4000E-06,-47.1093735E-03,-462.8125058E-03
-30.2000E-06,-53.3593736E-03,-463.2031308E-03
-30.0000E-06,-62.7343737E-03,-467.8906309E-03
-29.8000E-06,-71.7187488E-03,-473.3593809E-03
-29.6000E-06,-84.2187490E-03,-476.4843810E-03
-29.4000E-06,-95.9374992E-03,-483.5156311E-03
-29.2000E-06,-107.6562494E-03,-488.9843812E-03
-29.0000E-06,-121.3281246E-03,-504.6093814E-03
-28.8000E-06,-135.7812498E-03,-496.0156313E-03
-28.6000E-06,-145.5468749E-03,-514.7656316E-03
-28.4000E-06,-157.6562501E-03,-511.2500065E-03
-28.2000E-06,-170.9375003E-03,-524.9218817E-03
-28.0000E-06,-175.2343754E-03,-507.7343814E-03
-27.8000E-06,-190.8593756E-03,-534.2968818E-03
-27.6000E-06,-198.2812507E-03,-516.7187566E-03
-27.4000E-06,-207.6562509E-03,-526.0937567E-03
-27.2000E-06,-218.5937510E-03,-526.4843817E-03
-27.0000E-06,-220.5468761E-03,-517.5000066E-03
-26.8000E-06,-244.7656264E-03,-548.3593821E-03
-26.6000E-06,-242.0312514E-03,-506.5625064E-03
-26.4000E-06,-257.2656266E-03,-540.1562569E-03
-26.2000E-06,-262.7343767E-03,-524.5312567E-03
-26.0000E-06,-276.0156269E-03,-534.2968818E-03
-25.8000E-06,-281.0937520E-03,-525.7031317E-03
-25.6000E-06,-291.2500021E-03,-528.4375068E-03
-25.4000E-06,-301.7968773E-03,-529.2187568E-03
-25.2000E-06,-309.2187524E-03,-524.1406317E-03
-25.0000E-06,-318.5937525E-03,-526.0937567E-03
-24.8000E-06,-326.4062526E-03,-522.1875067E-03
-24.6000E-06,-336.5625028E-03,-519.8437566E-03
-24.4000E-06,-344.7656279E-03,-517.5000066E-03
-24.2000E-06,-352.9687530E-03,-514.3750065E-03
-24.0000E-06,-360.3906281E-03,-511.2500065E-03
-23.8000E-06,-368.5937533E-03,-507.7343814E-03
-23.6000E-06,-376.0156284E-03,-503.8281314E-03
-23.4000E-06,-371.7187533E-03,-462.8125058E-03
-23.2000E-06,-395.9375037E-03,-519.0625066E-03
-23.0000E-06,-386.1718785E-03,-450.3125056E-03
-22.8000E-06,-402.9687538E-03,-468.6718809E-03
-22.6000E-06,-413.5156289E-03,-467.1093808E-03
-22.4000E-06,-414.6875039E-03,-471.7968809E-03
-22.2000E-06,-424.0625041E-03,-446.7968805E-03
-22.0000E-06,-435.0000042E-03,-467.5000058E-03
-21.8000E-06,-443.5937544E-03,-458.1250057E-03
-21.6000E-06,-447.1093794E-03,-433.1250053E-03
-21.4000E-06,-455.3125045E-03,-455.3906307E-03
-21.2000E-06,-454.5312545E-03,-427.2656302E-03
-21.0000E-06,-460.0000046E-03,-417.5000051E-03
-20.8000E-06,-466.2500047E-03,-414.3750051E-03
-20.6000E-06,-467.4218797E-03,-403.0468799E-03
-20.4000E-06,-470.9375048E-03,-386.6406296E-03
-20.2000E-06,-474.8437548E-03,-384.2968796E-03
-20.0000E-06,-478.3593799E-03,-374.1406295E-03
-19.8000E-06,-481.8750049E-03,-362.8125043E-03
-19.6000E-06,-485.3906300E-03,-357.7343792E-03
-19.4000E-06,-489.6875051E-03,-347.5781291E-03
-19.2000E-06,-492.4218801E-03,-338.2031289E-03
-19.0000E-06,-495.5468801E-03,-330.0000038E-03
-18.8000E-06,-498.2812552E-03,-321.7968787E-03
-18.6000E-06,-500.6250052E-03,-309.2968785E-03
-18.4000E-06,-502.9687553E-03,-298.3593783E-03
-18.2000E-06,-504.5312553E-03,-288.5937532E-03
-18.0000E-06,-506.8750053E-03,-277.2656280E-03
-17.8000E-06,-507.6562553E-03,-265.1562528E-03
-17.6000E-06,-509.6093804E-03,-253.0468777E-03
-17.4000E-06,-511.9531304E-03,-242.8906275E-03
-17.2000E-06,-511.5625054E-03,-231.1718773E-03
