time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
8.333173333333335e-007	0.000000e+000	-3.619115e-004	5.704139e-005	1.139865e-003
8.333241819993215e-007	0.000000e+000	-2.069983e-004	5.732005e-005	1.139865e-003
8.333251819993215e-007	0.000000e+000	-1.843788e-004	5.736073e-005	1.139865e-003
8.333271819993216e-007	0.000000e+000	-1.391399e-004	5.744208e-005	1.139865e-003
8.333293333333339e-007	0.000000e+000	-9.047787e-005	5.752959e-005	1.139865e-003
8.333303333333339e-007	0.000000e+000	-6.785840e-005	5.757027e-005	1.139865e-003
8.333313333333339e-007	0.000000e+000	-4.523894e-005	5.761094e-005	1.139865e-003
8.333323333333339e-007	0.000000e+000	-2.261947e-005	5.765161e-005	1.139865e-003
8.333333333333340e-007	0.000000e+000	1.258789e-014	5.769228e-005	1.139865e-003
8.333334333333340e-007	1.000000e-001	2.261947e-006	5.769631e-005	1.139865e-003
8.333336333333340e-007	3.000000e-001	6.785840e-006	5.768329e-005	1.139865e-003
8.333338221678714e-007	4.888345e-001	1.105718e-005	5.667984e-005	1.139864e-003
8.333340173378427e-007	6.840045e-001	1.547182e-005	5.264017e-005	1.139861e-003
8.333342198431305e-007	8.865098e-001	2.005238e-005	4.526391e-005	1.139854e-003
8.333343333333340e-007	1.000000e+000	2.261947e-005	4.044470e-005	1.139850e-003
8.333358087290023e-007	1.000000e+000	5.599213e-005	-2.301894e-005	1.139794e-003
8.333372841246707e-007	1.000000e+000	8.936480e-005	-8.647590e-005	1.139738e-003
8.333387595203390e-007	1.000000e+000	1.227375e-004	-1.499262e-004	1.139681e-003
8.333402349160073e-007	1.000000e+000	1.561101e-004	-2.133697e-004	1.139625e-003
8.333417103116757e-007	1.000000e+000	1.894828e-004	-2.768066e-004	1.139569e-003
8.333431857073441e-007	1.000000e+000	2.228555e-004	-3.402368e-004	1.139513e-003
8.333446611030124e-007	1.000000e+000	2.562281e-004	-4.036603e-004	1.139457e-003
8.337223623941062e-007	1.000000e+000	8.799810e-003	-1.640788e-002	1.125146e-003
8.341000636851999e-007	1.000000e+000	1.734297e-002	-3.200258e-002	1.110969e-003
8.344777649762937e-007	1.000000e+000	2.588572e-002	-4.718777e-002	1.096926e-003
8.348554662673875e-007	1.000000e+000	3.442805e-002	-6.196344e-002	1.083016e-003
