time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
2.083203333333330e-007	1.000000e+000	3.000000e+000	2.419295e+000	2.762410e+000
2.083243333333330e-007	1.000000e+000	3.000000e+000	2.419347e+000	2.762457e+000
2.083263333333330e-007	1.000000e+000	3.000000e+000	2.419374e+000	2.762480e+000
2.083303333333330e-007	1.000000e+000	3.000000e+000	2.419426e+000	2.762527e+000
2.083313333333330e-007	1.000000e+000	3.000000e+000	2.419439e+000	2.762539e+000
2.083323333333330e-007	1.000000e+000	3.000000e+000	2.419452e+000	2.762551e+000
2.083333333333330e-007	1.000000e+000	3.000000e+000	2.419465e+000	2.762562e+000
2.083343333333330e-007	1.000000e+000	3.000000e+000	2.419478e+000	2.762574e+000
2.083344333333330e-007	9.000000e-001	3.000000e+000	2.419479e+000	2.762575e+000
2.083346333333330e-007	7.000000e-001	3.000000e+000	2.419482e+000	2.762577e+000
2.083350333333330e-007	3.000000e-001	3.000000e+000	2.419486e+000	2.762579e+000
2.083353333333330e-007	0.000000e+000	3.000000e+000	2.419488e+000	2.762580e+000
2.083354133333330e-007	0.000000e+000	3.000000e+000	2.419488e+000	2.762580e+000
2.083355733333330e-007	0.000000e+000	3.000000e+000	2.419489e+000	2.762580e+000
2.083358933333330e-007	0.000000e+000	3.000000e+000	2.419491e+000	2.762580e+000
2.083365333333330e-007	0.000000e+000	3.000000e+000	2.419496e+000	2.762580e+000
2.083378133333330e-007	0.000000e+000	3.000000e+000	2.419504e+000	2.762580e+000
2.083403733333330e-007	0.000000e+000	3.000000e+000	2.419520e+000	2.762580e+000
2.083454933333330e-007	0.000000e+000	3.000000e+000	2.419554e+000	2.762580e+000
2.083557333333330e-007	0.000000e+000	3.000000e+000	2.419620e+000	2.762580e+000
2.083762133333330e-007	0.000000e+000	3.000000e+000	2.419752e+000	2.762580e+000
2.084171733333331e-007	0.000000e+000	2.999999e+000	2.420016e+000	2.762580e+000
2.084990933333332e-007	0.000000e+000	2.999997e+000	2.420545e+000	2.762580e+000
2.086629333333333e-007	0.000000e+000	2.999988e+000	2.421598e+000	2.762580e+000
2.089906133333337e-007	0.000000e+000	2.999954e+000	2.423693e+000	2.762580e+000
2.135781333333389e-007	0.000000e+000	2.997069e+000	2.451403e+000	2.762580e+000
2.188210133333449e-007	0.000000e+000	2.988292e+000	2.479725e+000	2.762580e+000
2.293067733333568e-007	0.000000e+000	2.953362e+000	2.527500e+000	2.762581e+000
2.502782933333805e-007	0.000000e+000	2.819207e+000	2.597755e+000	2.762582e+000
2.886959514748044e-007	0.000000e+000	2.411484e+000	2.678672e+000	2.762583e+000
3.296200831741380e-007	0.000000e+000	1.794519e+000	2.725627e+000	2.762584e+000
3.629148445069757e-007	0.000000e+000	1.168673e+000	2.744364e+000	2.762583e+000
3.870101818845622e-007	0.000000e+000	6.635970e-001	2.751823e+000	2.762581e+000
3.930262417431578e-007	0.000000e+000	5.314057e-001	2.753065e+000	2.762580e+000
4.050583614603491e-007	0.000000e+000	2.617120e-001	2.754948e+000	2.762578e+000
4.166666666666670e-007	0.000000e+000	-6.293944e-015	2.756522e+000	2.762576e+000
4.166667666666670e-007	1.000000e-001	-2.261947e-006	2.756522e+000	2.762576e+000
4.166669666666670e-007	3.000000e-001	-6.785840e-006	2.756521e+000	2.762574e+000
4.166673666666669e-007	7.000000e-001	-1.583363e-005	2.756513e+000	2.762560e+000
4.166676666666670e-007	1.000000e+000	-2.261947e-005	2.756504e+000	2.762543e+000
4.166677466666669e-007	1.000000e+000	-2.442902e-005	2.756500e+000	2.762538e+000
4.166679066666669e-007	1.000000e+000	-2.804814e-005	2.756495e+000	2.762527e+000
4.166682266666669e-007	1.000000e+000	-3.528637e-005	2.756482e+000	2.762505e+000
4.166688666666669e-007	1.000000e+000	-4.976283e-005	2.756458e+000	2.762461e+000
4.166701466666669e-007	1.000000e+000	-7.871575e-005	2.756408e+000	2.762374e+000
4.166727066666668e-007	1.000000e+000	-1.366216e-004	2.756310e+000	2.762199e+000
4.166880666666664e-007	1.000000e+000	-4.840566e-004	2.755718e+000	2.761151e+000
4.167085466666659e-007	1.000000e+000	-9.473033e-004	2.754930e+000	2.759753e+000
4.170771866666566e-007	1.000000e+000	-9.285908e-003	2.740768e+000	2.734743e+000
4.174458266666472e-007	1.000000e+000	-1.762411e-002	2.726649e+000	2.709965e+000
4.178144666666379e-007	1.000000e+000	-2.596192e-002	2.712574e+000	2.685422e+000
4.181831066666285e-007	1.000000e+000	-3.429932e-002	2.698543e+000	2.661111e+000
4.185517466666192e-007	1.000000e+000	-4.263633e-002	2.684555e+000	2.637035e+000
4.189203866666099e-007	1.000000e+000	-5.097294e-002	2.670612e+000	2.613192e+000
4.192890266666005e-007	1.000000e+000	-5.930914e-002	2.656713e+000	2.589582e+000
4.219104666665341e-007	1.000000e+000	-1.185540e-001	2.559059e+000	2.427632e+000
4.271533466664013e-007	1.000000e+000	-2.367402e-001	2.369640e+000	2.131637e+000
4.376391066661357e-007	1.000000e+000	-4.712806e-001	2.008687e+000	1.616261e+000
4.526404598142765e-007	1.000000e+000	-8.011723e-001	1.522985e+000	9.943751e-001
4.677816602146756e-007	1.000000e+000	-1.124481e+000	1.064048e+000	4.666088e-001
4.815229405781501e-007	1.000000e+000	-1.405383e+000	6.727806e-001	5.304837e-002
4.955424657700885e-007	1.000000e+000	-1.675233e+000	2.955610e-001	-3.244737e-001
5.120447037216217e-007	1.000000e+000	-1.962791e+000	-1.215006e-001	-7.270479e-001
5.401217903572198e-007	1.000000e+000	-2.369199e+000	-7.733314e-001	-1.338882e+000
5.783035051528324e-007	1.000000e+000	-2.807928e+000	-1.588205e+000	-2.088243e+000
5.837631637554997e-007	1.000000e+000	-2.853729e+000	-1.694691e+000	-2.184314e+000
5.946824809608343e-007	1.000000e+000	-2.918123e+000	-1.891562e+000	-2.358854e+000
6.080412307430071e-007	1.000000e+000	-2.974022e+000	-2.117984e+000	-2.556515e+000
6.152432696926472e-007	1.000000e+000	-2.991886e+000	-2.232059e+000	-2.654260e+000
6.152442696926472e-007	1.000000e+000	-2.991888e+000	-2.232075e+000	-2.654273e+000
6.152462696926473e-007	1.000000e+000	-2.991891e+000	-2.232105e+000	-2.654299e+000
6.152502696926474e-007	1.000000e+000	-2.991898e+000	-2.232167e+000	-2.654351e+000
6.152582696926476e-007	1.000000e+000	-2.991911e+000	-2.232289e+000	-2.654455e+000
6.152742696926481e-007	1.000000e+000	-2.991938e+000	-2.232533e+000	-2.654662e+000
6.153062696926490e-007	1.000000e+000	-2.991991e+000	-2.233022e+000	-2.655077e+000
6.157542696926613e-007	1.000000e+000	-2.992708e+000	-2.239853e+000	-2.660863e+000
6.218675393857467e-007	1.000000e+000	-2.999114e+000	-2.330704e+000	-2.737226e+000
6.230759212282805e-007	1.000000e+000	-2.999684e+000	-2.348173e+000	-2.751780e+000
6.230769212282805e-007	1.000000e+000	-2.999685e+000	-2.348187e+000	-2.751792e+000
6.230789212282806e-007	1.000000e+000	-2.999685e+000	-2.348216e+000	-2.751816e+000
6.230829212282807e-007	1.000000e+000	-2.999687e+000	-2.348274e+000	-2.751863e+000
6.230909212282809e-007	1.000000e+000	-2.999689e+000	-2.348388e+000	-2.751959e+000
6.231069212282813e-007	1.000000e+000	-2.999694e+000	-2.348618e+000	-2.752150e+000
6.231389212282822e-007	1.000000e+000	-2.999705e+000	-2.349077e+000	-2.752531e+000
6.232029212282840e-007	1.000000e+000	-2.999724e+000	-2.349995e+000	-2.753294e+000
6.233309212282875e-007	1.000000e+000	-2.999761e+000	-2.351829e+000	-2.754817e+000
6.235869212282946e-007	1.000000e+000	-2.999824e+000	-2.355488e+000	-2.757855e+000
6.240989212283087e-007	1.000000e+000	-2.999931e+000	-2.362794e+000	-2.763915e+000
6.240999212283088e-007	1.000000e+000	-2.999931e+000	-2.362808e+000	-2.763927e+000
6.241019212283088e-007	1.000000e+000	-2.999931e+000	-2.362836e+000	-2.763950e+000
6.241059212283089e-007	1.000000e+000	-2.999932e+000	-2.362893e+000	-2.763997e+000
6.241139212283091e-007	1.000000e+000	-2.999933e+000	-2.363007e+000	-2.764091e+000
6.241299212283096e-007	1.000000e+000	-2.999935e+000	-2.363235e+000	-2.764280e+000
6.241619212283105e-007	1.000000e+000	-2.999940e+000	-2.363690e+000	-2.764657e+000
6.242259212283122e-007	1.000000e+000	-2.999949e+000	-2.364599e+000	-2.765411e+000
6.243539212283158e-007	1.000000e+000	-2.999963e+000	-2.366417e+000	-2.766916e+000
6.246099212283228e-007	1.000000e+000	-2.999987e+000	-2.370049e+000	-2.769923e+000
6.246109212283229e-007	1.000000e+000	-2.999987e+000	-2.370063e+000	-2.769935e+000
6.246129212283229e-007	1.000000e+000	-2.999987e+000	-2.370091e+000	-2.769958e+000
6.246169212283230e-007	1.000000e+000	-2.999988e+000	-2.370148e+000	-2.770005e+000
6.246249212283232e-007	1.000000e+000	-2.999988e+000	-2.370261e+000	-2.770099e+000
6.246409212283237e-007	1.000000e+000	-2.999989e+000	-2.370488e+000	-2.770287e+000
6.246729212283246e-007	1.000000e+000	-2.999991e+000	-2.370941e+000	-2.770662e+000
6.247369212283263e-007	1.000000e+000	-2.999994e+000	-2.371847e+000	-2.771411e+000
6.248649212283299e-007	1.000000e+000	-2.999998e+000	-2.373657e+000	-2.772908e+000
6.248659212283299e-007	1.000000e+000	-2.999999e+000	-2.373671e+000	-2.772920e+000
6.248679212283300e-007	1.000000e+000	-2.999999e+000	-2.373700e+000	-2.772943e+000
6.248719212283301e-007	1.000000e+000	-2.999999e+000	-2.373756e+000	-2.772990e+000
6.248799212283303e-007	1.000000e+000	-2.999999e+000	-2.373869e+000	-2.773084e+000
6.248959212283307e-007	1.000000e+000	-2.999999e+000	-2.374095e+000	-2.773271e+000
6.249369999999982e-007	1.000000e+000	-3.000000e+000	-2.374676e+000	-2.773751e+000
6.249551575433314e-007	1.000000e+000	-3.000000e+000	-2.374932e+000	-2.773963e+000
6.249646849133336e-007	1.000000e+000	-3.000000e+000	-2.375067e+000	-2.774074e+000
6.249837396533378e-007	1.000000e+000	-3.000000e+000	-2.375336e+000	-2.774296e+000
6.249847396533379e-007	1.000000e+000	-3.000000e+000	-2.375350e+000	-2.774308e+000
6.249867396533379e-007	1.000000e+000	-3.000000e+000	-2.375378e+000	-2.774331e+000
6.249907396533380e-007	1.000000e+000	-3.000000e+000	-2.375435e+000	-2.774378e+000
6.249929999999998e-007	1.000000e+000	-3.000000e+000	-2.375467e+000	-2.774405e+000
6.249964793066765e-007	1.000000e+000	-3.000000e+000	-2.375516e+000	-2.774445e+000
6.249974793066766e-007	1.000000e+000	-3.000000e+000	-2.375530e+000	-2.774457e+000
6.250000000000000e-007	1.000000e+000	-3.000000e+000	-2.375566e+000	-2.774486e+000
6.250010000000000e-007	1.000000e+000	-3.000000e+000	-2.375580e+000	-2.774498e+000
6.250011000000000e-007	9.000000e-001	-3.000000e+000	-2.375581e+000	-2.774499e+000
6.250013000000000e-007	7.000000e-001	-3.000000e+000	-2.375584e+000	-2.774501e+000
6.250017000000000e-007	3.000000e-001	-3.000000e+000	-2.375588e+000	-2.774503e+000
6.250020000000000e-007	0.000000e+000	-3.000000e+000	-2.375590e+000	-2.774503e+000
6.250020800000000e-007	0.000000e+000	-3.000000e+000	-2.375591e+000	-2.774503e+000
6.250022400000000e-007	0.000000e+000	-3.000000e+000	-2.375592e+000	-2.774503e+000
6.250025600000000e-007	0.000000e+000	-3.000000e+000	-2.375595e+000	-2.774503e+000
6.250032000000000e-007	0.000000e+000	-3.000000e+000	-2.375599e+000	-2.774503e+000
6.250044800000000e-007	0.000000e+000	-3.000000e+000	-2.375609e+000	-2.774503e+000
6.250070400000001e-007	0.000000e+000	-3.000000e+000	-2.375628e+000	-2.774503e+000
6.250121600000002e-007	0.000000e+000	-3.000000e+000	-2.375667e+000	-2.774503e+000
6.250224000000005e-007	0.000000e+000	-3.000000e+000	-2.375744e+000	-2.774503e+000
6.250428800000011e-007	0.000000e+000	-3.000000e+000	-2.375898e+000	-2.774503e+000
6.250838400000022e-007	0.000000e+000	-2.999999e+000	-2.376205e+000	-2.774503e+000
