x-axis,1,2,3,4
-43.6000E-06,-4.5851562507E+00,-1.5195312500E+00,+1.3281250000E+00,+6.1230468750E+00
-43.4000E-06,-4.6164062507E+00,-1.5468750000E+00,+1.2968750000E+00,+6.1230468750E+00
-43.2000E-06,-4.6437500007E+00,-1.5898437500E+00,+1.2617187500E+00,+6.1328125000E+00
-43.0000E-06,-4.6632812507E+00,-1.6250000000E+00,+1.2187500000E+00,+6.1132812500E+00
-42.8000E-06,-4.6789062507E+00,-1.6640625000E+00,+1.1718750000E+00,+6.1132812500E+00
-42.6000E-06,-4.6945312507E+00,-1.7031250000E+00,+1.1328125000E+00,+6.1230468750E+00
-42.4000E-06,-4.7140625007E+00,-1.7382812500E+00,+1.0976562500E+00,+6.1328125000E+00
-42.2000E-06,-4.7257812507E+00,-1.7851562500E+00,+1.0625000000E+00,+6.1230468750E+00
-42.0000E-06,-4.7414062507E+00,-1.8164062500E+00,+1.0195312500E+00,+6.1328125000E+00
-41.8000E-06,-4.7609375007E+00,-1.8437500000E+00,+988.2812500E-03,+6.1230468750E+00
-41.6000E-06,-4.7843750007E+00,-1.8789062500E+00,+957.0312500E-03,+6.1230468750E+00
-41.4000E-06,-4.8000000007E+00,-1.9101562500E+00,+921.8750000E-03,+6.1230468750E+00
-41.2000E-06,-4.8156250007E+00,-1.9335937500E+00,+875.0000000E-03,+6.1230468750E+00
-41.0000E-06,-4.8351562507E+00,-1.9648437500E+00,+835.9375000E-03,+6.1230468750E+00
-40.8000E-06,-4.8546875007E+00,-1.9921875000E+00,+800.7812500E-03,+6.1230468750E+00
-40.6000E-06,-4.8703125007E+00,-2.0273437500E+00,+777.3437500E-03,+6.1230468750E+00
-40.4000E-06,-4.8859375007E+00,-2.0625000000E+00,+746.0937500E-03,+6.1230468750E+00
-40.2000E-06,-4.9015625007E+00,-2.0898437500E+00,+710.9375000E-03,+6.1328125000E+00
-40.0000E-06,-4.9171875007E+00,-2.1250000000E+00,+675.7812500E-03,+6.1230468750E+00
-39.8000E-06,-4.9328125007E+00,-2.1601562500E+00,+636.7187500E-03,+6.1328125000E+00
-39.6000E-06,-4.9484375007E+00,-2.1953125000E+00,+601.5625000E-03,+6.1328125000E+00
-39.4000E-06,-4.9601562507E+00,-2.2343750000E+00,+562.5000000E-03,+6.1328125000E+00
-39.2000E-06,-4.9796875007E+00,-2.2812500000E+00,+523.4375000E-03,+6.1132812500E+00
-39.0000E-06,-4.9914062507E+00,-2.3359375000E+00,+484.3750000E-03,+6.1230468750E+00
-38.8000E-06,-5.0031250007E+00,-2.3828125000E+00,+449.2187500E-03,+6.1132812500E+00
-38.6000E-06,-5.0148437507E+00,-2.4218750000E+00,+417.9687500E-03,+6.1328125000E+00
-38.4000E-06,-5.0226562507E+00,-2.4531250000E+00,+378.9062500E-03,+6.1230468750E+00
-38.2000E-06,-5.0304687507E+00,-2.4882812500E+00,+343.7500000E-03,+6.1230468750E+00
-38.0000E-06,-5.0382812507E+00,-2.5117187500E+00,+300.7812500E-03,+6.1230468750E+00
-37.8000E-06,-5.0460937507E+00,-2.5390625000E+00,+265.6250000E-03,+6.1230468750E+00
-37.6000E-06,-5.0578125007E+00,-2.5703125000E+00,+230.4687500E-03,+6.1230468750E+00
-37.4000E-06,-5.0617187507E+00,-2.5976562500E+00,+191.4062500E-03,+6.1132812500E+00
-37.2000E-06,-5.0695312507E+00,-2.6406250000E+00,+156.2500000E-03,+6.1230468750E+00
-37.0000E-06,-5.0773437507E+00,-2.6679687500E+00,+121.0937500E-03,+6.1132812500E+00
-36.8000E-06,-5.0812500007E+00,-2.7031250000E+00,+85.9375000E-03,+6.1230468750E+00
-36.6000E-06,-5.0812500007E+00,-2.7421875000E+00,+58.5937500E-03,+6.1328125000E+00
-36.4000E-06,-5.0851562507E+00,-2.7695312500E+00,+23.4375000E-03,+6.1230468750E+00
-36.2000E-06,-5.0890625007E+00,-2.8046875000E+00,-7.8125000E-03,+6.1328125000E+00
-36.0000E-06,-5.0929687507E+00,-2.8515625000E+00,-39.0625000E-03,+6.1328125000E+00
-35.8000E-06,-5.0929687507E+00,-2.8906250000E+00,-74.2187500E-03,+6.1328125000E+00
-35.6000E-06,-5.1007812507E+00,-2.9296875000E+00,-105.4687500E-03,+6.1425781250E+00
-35.4000E-06,-5.1007812507E+00,-2.9648437500E+00,-140.6250000E-03,+6.1328125000E+00
-35.2000E-06,-5.1046875007E+00,-3.0000000000E+00,-175.7812500E-03,+6.1328125000E+00
-35.0000E-06,-5.1046875007E+00,-3.0390625000E+00,-218.7500000E-03,+6.1230468750E+00
-34.8000E-06,-5.1046875007E+00,-3.0781250000E+00,-257.8125000E-03,+6.1328125000E+00
-34.6000E-06,-5.1046875007E+00,-3.1132812500E+00,-292.9687500E-03,+6.1328125000E+00
-34.4000E-06,-5.1046875007E+00,-3.1523437500E+00,-324.2187500E-03,+6.1230468750E+00
-34.2000E-06,-5.1007812507E+00,-3.1914062500E+00,-367.1875000E-03,+6.1230468750E+00
-34.0000E-06,-5.1007812507E+00,-3.2187500000E+00,-394.5312500E-03,+6.1425781250E+00
-33.8000E-06,-5.1007812507E+00,-3.2539062500E+00,-425.7812500E-03,+6.1230468750E+00
-33.6000E-06,-5.1007812507E+00,-3.2851562500E+00,-464.8437500E-03,+6.1230468750E+00
-33.4000E-06,-5.0929687507E+00,-3.3085937500E+00,-503.9062500E-03,+6.1328125000E+00
-33.2000E-06,-5.0929687507E+00,-3.3398437500E+00,-542.9687500E-03,+6.1230468750E+00
-33.0000E-06,-5.0890625007E+00,-3.3671875000E+00,-578.1250000E-03,+6.1230468750E+00
-32.8000E-06,-5.0890625007E+00,-3.3867187500E+00,-613.2812500E-03,+6.1328125000E+00
-32.6000E-06,-5.0812500007E+00,-3.4101562500E+00,-648.4375000E-03,+6.1230468750E+00
-32.4000E-06,-5.0773437507E+00,-3.4218750000E+00,-679.6875000E-03,+6.1230468750E+00
-32.2000E-06,-5.0734375007E+00,-3.4414062500E+00,-707.0312500E-03,+6.1328125000E+00
