time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
2.234078652083359e-007	0.000000e+000	2.980522e+000	2.935392e+000	2.894691e+000
2.260934120833358e-007	0.000000e+000	2.973026e+000	2.928739e+000	2.894695e+000
2.287789589583358e-007	0.000000e+000	2.964308e+000	2.923400e+000	2.894700e+000
2.314645058333358e-007	0.000000e+000	2.954367e+000	2.919375e+000	2.894706e+000
2.365914589583358e-007	0.000000e+000	2.932043e+000	2.912586e+000	2.894717e+000
2.417184120833358e-007	0.000000e+000	2.905338e+000	2.907672e+000	2.894727e+000
2.468453652083358e-007	0.000000e+000	2.874291e+000	2.904115e+000	2.894738e+000
2.519723183333359e-007	0.000000e+000	2.838951e+000	2.901540e+000	2.894748e+000
2.570992714583359e-007	0.000000e+000	2.799368e+000	2.899676e+000	2.894757e+000
2.605172402083360e-007	0.000000e+000	2.770652e+000	2.898729e+000	2.894763e+000
2.639352089583360e-007	0.000000e+000	2.740096e+000	2.897964e+000	2.894767e+000
2.673531777083360e-007	0.000000e+000	2.707721e+000	2.897346e+000	2.894770e+000
2.707711464583361e-007	0.000000e+000	2.673547e+000	2.896845e+000	2.894772e+000
2.724801308333361e-007	0.000000e+000	2.655793e+000	2.896631e+000	2.894772e+000
2.741891152083361e-007	0.000000e+000	2.637598e+000	2.896439e+000	2.894772e+000
2.776070839583361e-007	0.000000e+000	2.599897e+000	2.896107e+000	2.894770e+000
2.810250527083361e-007	0.000000e+000	2.560469e+000	2.895836e+000	2.894766e+000
2.844430214583362e-007	0.000000e+000	2.519341e+000	2.895612e+000	2.894760e+000
2.861520058333362e-007	0.000000e+000	2.498148e+000	2.895514e+000	2.894756e+000
2.878609902083362e-007	0.000000e+000	2.476540e+000	2.895425e+000	2.894751e+000
2.895699745833362e-007	0.000000e+000	2.454521e+000	2.895343e+000	2.894745e+000
2.912789589583362e-007	0.000000e+000	2.432095e+000	2.895267e+000	2.894738e+000
2.929879433333363e-007	0.000000e+000	2.409264e+000	2.895196e+000	2.894731e+000
2.946969277083363e-007	0.000000e+000	2.386034e+000	2.895131e+000	2.894723e+000
2.964059120833363e-007	0.000000e+000	2.362407e+000	2.895070e+000	2.894714e+000
2.981148964583363e-007	0.000000e+000	2.338388e+000	2.895012e+000	2.894704e+000
2.998238808333363e-007	0.000000e+000	2.313981e+000	2.894958e+000	2.894693e+000
3.015328652083363e-007	0.000000e+000	2.289190e+000	2.894907e+000	2.894681e+000
3.032418495833363e-007	0.000000e+000	2.264018e+000	2.894858e+000	2.894669e+000
3.049508339583364e-007	0.000000e+000	2.238471e+000	2.894811e+000	2.894656e+000
3.066598183333364e-007	0.000000e+000	2.212552e+000	2.894767e+000	2.894642e+000
3.083688027083364e-007	0.000000e+000	2.186266e+000	2.894725e+000	2.894627e+000
3.100777870833364e-007	0.000000e+000	2.159616e+000	2.894684e+000	2.894612e+000
3.134957558333364e-007	0.000000e+000	2.105247e+000	2.894606e+000	2.894579e+000
3.169137245833365e-007	0.000000e+000	2.049381e+000	2.894534e+000	2.894544e+000
3.203316933333365e-007	0.000000e+000	1.992251e+000	2.894463e+000	2.894507e+000
3.237496620833365e-007	0.000000e+000	1.933858e+000	2.894394e+000	2.894467e+000
3.271676308333366e-007	0.000000e+000	1.874201e+000	2.894325e+000	2.894425e+000
3.305855995833366e-007	0.000000e+000	1.813280e+000	2.894258e+000	2.894381e+000
3.340035683333366e-007	0.000000e+000	1.751096e+000	2.894192e+000	2.894334e+000
3.374215370833366e-007	0.000000e+000	1.687648e+000	2.894127e+000	2.894285e+000
3.454781777083367e-007	0.000000e+000	1.532434e+000	2.893971e+000	2.894161e+000
3.535348183333368e-007	0.000000e+000	1.373082e+000	2.893804e+000	2.894024e+000
3.615914589583369e-007	0.000000e+000	1.209593e+000	2.893625e+000	2.893875e+000
3.696480995833369e-007	0.000000e+000	1.041964e+000	2.893434e+000	2.893711e+000
3.777047402083370e-007	0.000000e+000	8.701978e-001	2.893232e+000	2.893535e+000
3.857613808333371e-007	0.000000e+000	6.942932e-001	2.893018e+000	2.893345e+000
3.938180214583371e-007	0.000000e+000	5.142502e-001	2.892793e+000	2.893142e+000
3.970821136309557e-007	0.000000e+000	4.412517e-001	2.892696e+000	2.893056e+000
4.003462058035742e-007	0.000000e+000	3.680980e-001	2.892598e+000	2.892967e+000
4.036102979761928e-007	0.000000e+000	2.947889e-001	2.892496e+000	2.892875e+000
4.068743901488113e-007	0.000000e+000	2.213246e-001	2.892393e+000	2.892782e+000
4.101384823214299e-007	0.000000e+000	1.477050e-001	2.892287e+000	2.892686e+000
4.134025744940484e-007	0.000000e+000	7.393014e-002	2.892178e+000	2.892588e+000
4.166666666666670e-007	0.000000e+000	-6.293944e-015	2.892068e+000	2.892487e+000
4.166667666666670e-007	1.000000e-001	-2.261947e-006	2.892068e+000	2.892487e+000
4.166669666666670e-007	3.000000e-001	-6.785840e-006	2.892061e+000	2.892483e+000
4.166673666666669e-007	7.000000e-001	-1.583363e-005	2.892021e+000	2.892462e+000
4.166676666666670e-007	1.000000e+000	-2.261947e-005	2.891971e+000	2.892436e+000
4.166677466666669e-007	1.000000e+000	-2.442902e-005	2.891956e+000	2.892427e+000
4.166679066666669e-007	1.000000e+000	-2.804814e-005	2.891924e+000	2.892411e+000
4.166682266666669e-007	1.000000e+000	-3.528637e-005	2.891862e+000	2.892378e+000
4.166688666666669e-007	1.000000e+000	-4.976283e-005	2.891737e+000	2.892311e+000
4.166727066666668e-007	1.000000e+000	-1.366216e-004	2.890985e+000	2.891913e+000
4.180230291666573e-007	1.000000e+000	-3.068591e-002	2.641802e+000	2.755267e+000
4.193733516666479e-007	1.000000e+000	-6.122425e-002	2.406986e+000	2.622722e+000
4.207236741666384e-007	1.000000e+000	-9.175162e-002	2.186537e+000	2.494276e+000
4.220739966666290e-007	1.000000e+000	-1.222680e-001	1.980457e+000	2.369930e+000
4.234243191666195e-007	1.000000e+000	-1.527735e-001	1.788744e+000	2.249684e+000
4.247746416666101e-007	1.000000e+000	-1.832680e-001	1.611399e+000	2.133538e+000
4.261249641666006e-007	1.000000e+000	-2.137515e-001	1.448422e+000	2.021492e+000
4.278339485416006e-007	1.000000e+000	-2.522891e-001	1.254769e+000	1.884497e+000
4.295429329166006e-007	1.000000e+000	-2.907849e-001	1.077045e+000	1.753022e+000
4.312519172916006e-007	1.000000e+000	-3.292324e-001	9.136468e-001	1.626771e+000
4.329609016666007e-007	1.000000e+000	-3.676252e-001	7.631339e-001	1.505466e+000
4.346698860416007e-007	1.000000e+000	-4.059570e-001	6.242123e-001	1.388843e+000
4.363788704166007e-007	1.000000e+000	-4.442213e-001	4.957190e-001	1.276653e+000
4.380878547916007e-007	1.000000e+000	-4.824120e-001	3.766097e-001	1.168661e+000
4.397968391666007e-007	1.000000e+000	-5.205225e-001	2.659464e-001	1.064643e+000
4.415058235416007e-007	1.000000e+000	-5.585466e-001	1.628871e-001	9.643897e-001
4.432148079166008e-007	1.000000e+000	-5.964780e-001	6.667584e-002	8.677032e-001
4.449237922916008e-007	1.000000e+000	-6.343103e-001	-2.336534e-002	7.743964e-001
4.466327766666008e-007	1.000000e+000	-6.720373e-001	-1.078444e-001	6.842936e-001
4.483417610416008e-007	1.000000e+000	-7.096528e-001	-1.873057e-001	5.972295e-001
4.500507454166008e-007	1.000000e+000	-7.471504e-001	-2.622368e-001	5.130488e-001
4.517597297916008e-007	1.000000e+000	-7.845240e-001	-3.330728e-001	4.316060e-001
4.534687141666008e-007	1.000000e+000	-8.217672e-001	-4.002020e-001	3.527654e-001
4.551776985416009e-007	1.000000e+000	-8.588741e-001	-4.639694e-001	2.764006e-001
4.568866829166009e-007	1.000000e+000	-8.958384e-001	-5.246803e-001	2.023949e-001
4.585956672916009e-007	1.000000e+000	-9.326539e-001	-5.826032e-001	1.306408e-001
4.603046516666009e-007	1.000000e+000	-9.693146e-001	-6.379723e-001	6.104080e-002
4.620136360416009e-007	1.000000e+000	-1.005814e+000	-6.909899e-001	-6.492882e-003
4.637226204166009e-007	1.000000e+000	-1.042147e+000	-7.418288e-001	-7.203846e-002
4.654316047916009e-007	1.000000e+000	-1.078307e+000	-7.906365e-001	-1.356655e-001
4.671405891666010e-007	1.000000e+000	-1.114287e+000	-8.375397e-001	-1.974365e-001
4.688495735416010e-007	1.000000e+000	-1.150083e+000	-8.826506e-001	-2.574099e-001
4.705585579166010e-007	1.000000e+000	-1.185688e+000	-9.260725e-001	-3.156422e-001
4.722675422916010e-007	1.000000e+000	-1.221096e+000	-9.679052e-001	-3.721904e-001
4.739765266666010e-007	1.000000e+000	-1.256301e+000	-1.008247e+000	-4.271135e-001
4.756855110416010e-007	1.000000e+000	-1.291297e+000	-1.047199e+000	-4.804730e-001
4.791034797916010e-007	1.000000e+000	-1.360641e+000	-1.121331e+000	-5.827599e-001
4.842304329166011e-007	1.000000e+000	-1.462949e+000	-1.224603e+000	-7.261281e-001
4.893573860416011e-007	1.000000e+000	-1.563071e+000	-1.320672e+000	-8.590882e-001
4.944843391666012e-007	1.000000e+000	-1.660857e+000	-1.411861e+000	-9.834666e-001
4.996112922916012e-007	1.000000e+000	-1.756162e+000	-1.500076e+000	-1.100931e+000
5.030292610416012e-007	1.000000e+000	-1.818347e+000	-1.557737e+000	-1.175582e+000
5.064472297916013e-007	1.000000e+000	-1.879227e+000	-1.615314e+000	-1.248746e+000
5.098651985416013e-007	1.000000e+000	-1.938800e+000	-1.672807e+000	-1.320422e+000
5.132831672916013e-007	1.000000e+000	-1.997067e+000	-1.730216e+000	-1.390610e+000
5.167011360416013e-007	1.000000e+000	-2.054028e+000	-1.787540e+000	-1.459311e+000
5.201191047916014e-007	1.000000e+000	-2.109683e+000	-1.844781e+000	-1.526525e+000
5.235370735416014e-007	1.000000e+000	-2.164032e+000	-1.901938e+000	-1.592251e+000
5.318378547916014e-007	1.000000e+000	-2.290732e+000	-2.044504e+000	-1.750679e+000
5.401386360416016e-007	1.000000e+000	-2.407435e+000	-2.178733e+000	-1.900613e+000
5.484394172916016e-007	1.000000e+000	-2.514142e+000	-2.304626e+000	-2.042055e+000
5.567401985416017e-007	1.000000e+000	-2.610852e+000	-2.422182e+000	-2.175004e+000
5.650409797916018e-007	1.000000e+000	-2.697565e+000	-2.531402e+000	-2.299460e+000
5.733417610416019e-007	1.000000e+000	-2.774282e+000	-2.632285e+000	-2.415423e+000
5.816425422916019e-007	1.000000e+000	-2.841002e+000	-2.724833e+000	-2.522892e+000
5.875924670535160e-007	1.000000e+000	-2.881454e+000	-2.781356e+000	-2.591831e+000
5.935423918154299e-007	1.000000e+000	-2.915981e+000	-2.831909e+000	-2.655010e+000
5.994923165773439e-007	1.000000e+000	-2.944583e+000	-2.876492e+000	-2.712431e+000
6.054422413392580e-007	1.000000e+000	-2.967259e+000	-2.915105e+000	-2.764093e+000
6.113921661011720e-007	1.000000e+000	-2.984011e+000	-2.947747e+000	-2.809996e+000
6.173420908630859e-007	1.000000e+000	-2.994838e+000	-2.974419e+000	-2.850140e+000
